# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1559193412.181333780288696,0.01246,0.00050,0.00233,0.00218,0.00780,0.00127,0.02655
1559193412.281339406967163,0.01997,0.00070,0.00260,0.00439,0.00033,0.00120,0.02918
1559193412.381421804428101,0.02497,0.00057,0.00049,0.00337,0.00314,0.00119,0.03373
1559193412.481360435485840,0.01458,0.00075,0.00226,0.00364,0.00327,0.00082,0.02532
1559193412.581273794174194,0.02369,0.00048,0.00095,0.00236,0.00019,0.00095,0.02863
1559193412.681177377700806,0.03425,0.00055,0.00137,0.00252,0.00057,0.00108,0.04034
1559193412.781177043914795,0.00961,0.00034,0.00072,0.00168,0.00205,0.00126,0.01566
1559193412.881228923797607,0.00994,0.00033,0.00039,0.00319,0.00041,0.00160,0.01586
1559193412.981477737426758,0.01330,0.00082,0.00185,0.00224,0.00145,0.00115,0.02081
1559193413.081403970718384,0.01525,0.00048,0.00118,0.00238,0.00331,0.00105,0.02365
1559193413.181254863739014,0.01207,0.00047,0.00051,0.00200,0.00020,0.00123,0.01648
1559193413.281374692916870,0.01953,0.00081,0.00257,0.00186,0.00120,0.00073,0.02670
1559193413.381381273269653,0.00742,0.00030,0.00080,0.00201,0.00140,0.00073,0.01266
1559193413.481216907501221,0.02877,0.00062,0.00337,0.00274,0.00143,0.00091,0.03783
1559193413.581325531005859,0.00813,0.00028,0.00078,0.00129,0.00070,0.00055,0.01174
1559193413.683765888214111,0.01388,0.00054,0.00072,0.00370,0.00010,0.00167,0.02062
1559193413.781336784362793,0.01330,0.00061,0.00128,0.00271,0.00489,0.00099,0.02378
1559193413.881463289260864,0.01867,0.00094,0.00176,0.00411,0.00439,0.00117,0.03104
1559193413.981335878372192,0.00966,0.00036,0.00066,0.00181,0.00169,0.00081,0.01499
1559193414.081379175186157,0.00632,0.00030,0.00057,0.00197,0.00166,0.00056,0.01137
1559193414.181404829025269,0.00960,0.00047,0.00101,0.00449,0.00072,0.00092,0.01721
1559193414.281650781631470,0.02350,0.00056,0.00142,0.00286,0.00130,0.00079,0.03042
1559193414.381291151046753,0.00791,0.00033,0.00075,0.00151,0.00197,0.00064,0.01311
1559193414.481389045715332,0.02265,0.00058,0.00117,0.00303,0.00057,0.00101,0.02902
1559193414.581419229507446,0.01074,0.00036,0.00021,0.00219,0.00005,0.00082,0.01438
1559193414.681470394134521,0.01725,0.00062,0.00185,0.00272,0.00246,0.00152,0.02641
1559193414.781426668167114,0.01999,0.00091,0.00105,0.00247,0.00344,0.00122,0.02907
1559193414.881265640258789,0.02708,0.00048,0.00295,0.00144,0.00454,0.00128,0.03777
1559193414.981531381607056,0.00685,0.00027,0.00066,0.00195,0.00090,0.00073,0.01136
1559193415.081275224685669,0.00678,0.00027,0.00048,0.00125,0.00287,0.00063,0.01228
1559193415.181447505950928,0.02174,0.00055,0.00108,0.00415,0.00082,0.00129,0.02963
1559193415.281225442886353,0.02716,0.00049,0.00044,0.00319,0.00032,0.00175,0.03335
1559193415.381324052810669,0.00624,0.00028,0.00030,0.00184,0.00195,0.00090,0.01151
1559193415.481293678283691,0.01591,0.00066,0.00099,0.00416,0.00100,0.00150,0.02423
1559193415.581525325775146,0.01316,0.00052,0.00042,0.00210,0.00178,0.00143,0.01941
1559193415.681425333023071,0.02848,0.00067,0.00117,0.00175,0.00329,0.00084,0.03620
1559193415.781324386596680,0.00827,0.00040,0.00030,0.00169,0.00034,0.00089,0.01189
1559193415.881294727325439,0.02580,0.00057,0.00173,0.00246,0.00390,0.00088,0.03535
1559193415.981310129165649,0.00766,0.00029,0.00092,0.00145,0.00065,0.00063,0.01161
1559193416.081287384033203,0.00717,0.00030,0.00111,0.00130,0.00213,0.00058,0.01258
1559193416.181459426879883,0.00619,0.00027,0.00017,0.00154,0.00088,0.00103,0.01007
1559193416.281454086303711,0.02721,0.00085,0.00140,0.00426,0.00427,0.00081,0.03881
1559193416.381428003311157,0.00631,0.00030,0.00022,0.00295,0.00095,0.00064,0.01137
1559193416.481248378753662,0.02070,0.00088,0.00117,0.00579,0.00251,0.00141,0.03247
1559193416.581315040588379,0.00820,0.00038,0.00063,0.00311,0.00115,0.00075,0.01422
1559193416.681157350540161,0.00893,0.00050,0.00070,0.00306,0.00390,0.00121,0.01829
1559193416.781225681304932,0.00976,0.00043,0.00043,0.00377,0.00081,0.00092,0.01613
1559193416.881246328353882,0.02466,0.00057,0.00048,0.00599,0.00000,0.00112,0.03283
1559193416.981126785278320,0.00769,0.00037,0.00116,0.00342,0.00158,0.00102,0.01526
1559193417.081272363662720,0.00597,0.00028,0.00039,0.00241,0.00128,0.00059,0.01091
1559193417.181435346603394,0.00786,0.00028,0.00075,0.00246,0.00046,0.00063,0.01244
1559193417.281236171722412,0.01742,0.00061,0.00153,0.00697,0.00299,0.00111,0.03063
1559193417.381474971771240,0.00946,0.00047,0.00041,0.00425,0.00190,0.00085,0.01735
1559193417.481353759765625,0.02519,0.00073,0.00094,0.00569,0.00071,0.00118,0.03446
1559193417.581295728683472,0.00900,0.00033,0.00042,0.00246,0.00146,0.00100,0.01467
1559193417.681489229202271,0.01787,0.00055,0.00133,0.00299,0.00010,0.00102,0.02386
1559193417.781509637832642,0.01163,0.00042,0.00025,0.00211,0.00000,0.00079,0.01520
1559193417.881438493728638,0.00705,0.00031,0.00020,0.00141,0.00072,0.00065,0.01035
1559193417.981412410736084,0.00690,0.00029,0.00017,0.00132,0.00031,0.00063,0.00962
1559193418.081418037414551,0.03187,0.00056,0.00056,0.00379,0.00549,0.00093,0.04320
1559193418.181354761123657,0.01250,0.00028,0.00055,0.00231,0.00232,0.00064,0.01859
1559193418.281366348266602,0.00641,0.00026,0.00012,0.00273,0.00218,0.00092,0.01262
1559193418.381332159042358,0.00770,0.00041,0.00030,0.00749,0.00488,0.00103,0.02181
1559193418.481394052505493,0.00639,0.00027,0.00017,0.00263,0.00124,0.00085,0.01155
1559193418.581456661224365,0.00617,0.00026,0.00019,0.00372,0.00140,0.00145,0.01320
1559193418.681421041488647,0.00668,0.00025,0.00029,0.00352,0.00000,0.00089,0.01164
1559193418.781404256820679,0.00839,0.00034,0.00018,0.00377,0.00010,0.00109,0.01388
1559193418.881224393844604,0.00774,0.00033,0.00020,0.00304,0.00224,0.00154,0.01508
1559193418.983732938766479,0.00701,0.00032,0.00099,0.00493,0.00122,0.00081,0.01529
1559193419.081395387649536,0.00646,0.00037,0.00062,0.00358,0.00035,0.00067,0.01206
1559193419.181470632553101,0.00638,0.00026,0.00023,0.00241,0.00069,0.00071,0.01068
1559193419.281502246856689,0.00652,0.00042,0.00132,0.00295,0.00271,0.00093,0.01486
1559193419.381499767303467,0.00574,0.00032,0.00117,0.00334,0.00051,0.00131,0.01238
1559193419.481462955474854,0.00581,0.00036,0.00010,0.00324,0.00049,0.00065,0.01065
1559193419.581478834152222,0.00706,0.00026,0.00031,0.00239,0.00187,0.00085,0.01276
1559193419.681491136550903,0.00691,0.00025,0.00040,0.00234,0.00006,0.00075,0.01071
1559193419.781478166580200,0.01453,0.00047,0.00082,0.00318,0.00181,0.00088,0.02169
1559193419.881436586380005,0.00882,0.00048,0.00074,0.00246,0.00139,0.00074,0.01464
1559193419.981531620025635,0.00797,0.00025,0.00052,0.00140,0.00036,0.00138,0.01188
1559193420.081573724746704,0.00662,0.00028,0.00019,0.00108,0.00070,0.00121,0.01009
1559193420.181685209274292,0.00766,0.00030,0.00043,0.00110,0.00134,0.00138,0.01221
1559193420.281561374664307,0.00934,0.00044,0.00033,0.00133,0.00084,0.00122,0.01350
1559193420.381584167480469,0.00689,0.00025,0.00024,0.00065,0.00216,0.00101,0.01119
1559193420.481407403945923,0.00729,0.00026,0.00049,0.00136,0.00142,0.00090,0.01172
1559193420.581519603729248,0.00963,0.00050,0.00137,0.00388,0.00142,0.00126,0.01807
1559193420.681621074676514,0.02109,0.00062,0.00121,0.00257,0.00463,0.00145,0.03158
1559193420.782247781753540,0.01297,0.00047,0.00077,0.00135,0.00296,0.00208,0.02060
1559193420.881582736968994,0.01474,0.00040,0.00096,0.00143,0.00043,0.00103,0.01900
1559193420.981668472290039,0.00815,0.00037,0.00109,0.00144,0.00072,0.00222,0.01399
1559193421.081617116928101,0.00947,0.00033,0.00059,0.00082,0.00100,0.00112,0.01335
1559193421.181622743606567,0.00830,0.00028,0.00044,0.00048,0.00030,0.00103,0.01084
1559193421.281486988067627,0.00671,0.00025,0.00020,0.00054,0.00015,0.00075,0.00860
1559193421.381565332412720,0.00570,0.00024,0.00061,0.00050,0.00014,0.00094,0.00813
1559193421.481271743774414,0.00688,0.00028,0.00043,0.00049,0.00018,0.00073,0.00899
1559193421.581385612487793,0.00713,0.00025,0.00055,0.00029,0.00049,0.00068,0.00938
1559193421.681310176849365,0.00633,0.00024,0.00071,0.00041,0.00097,0.00161,0.01027
1559193421.781450748443604,0.00898,0.00034,0.00311,0.00040,0.00080,0.00129,0.01492
1559193421.881551504135132,0.00683,0.00028,0.00032,0.00015,0.00066,0.00075,0.00898
1559193421.981642484664917,0.00681,0.00023,0.00020,0.00012,0.00039,0.00060,0.00836
1559193422.081709623336792,0.00636,0.00024,0.00066,0.00008,0.00129,0.00069,0.00932
1559193422.181760311126709,0.00648,0.00036,0.00112,0.00023,0.00033,0.00139,0.00991
1559193422.281705379486084,0.00708,0.00024,0.00032,0.00018,0.00051,0.00088,0.00921
1559193422.381508588790894,0.00857,0.00025,0.00043,0.00018,0.00017,0.00170,0.01130
1559193422.481265783309937,0.00666,0.00023,0.00037,0.00015,0.00080,0.00070,0.00892
1559193422.581560850143433,0.00822,0.00040,0.00130,0.00054,0.00699,0.00087,0.01832
1559193422.681470632553101,0.00761,0.00029,0.00024,0.00043,0.00018,0.00067,0.00943
1559193422.781476736068726,0.00767,0.00024,0.00024,0.00035,0.00222,0.00101,0.01172
1559193422.881673336029053,0.00652,0.00060,0.00064,0.00096,0.00070,0.00132,0.01074
1559193422.981762170791626,0.00568,0.00025,0.00026,0.00042,0.00052,0.00077,0.00790
1559193423.081679105758667,0.00674,0.00024,0.00030,0.00039,0.00017,0.00068,0.00851
1559193423.181615114212036,0.00671,0.00030,0.00054,0.00037,0.00105,0.00097,0.00994
1559193423.281780004501343,0.01461,0.00033,0.00072,0.00040,0.00038,0.00101,0.01746
1559193423.381674528121948,0.01455,0.00043,0.00078,0.00028,0.00328,0.00158,0.02091
1559193423.481643199920654,0.00845,0.00028,0.00064,0.00035,0.00099,0.00088,0.01159
1559193423.581708908081055,0.00851,0.00031,0.00100,0.00057,0.00034,0.00176,0.01248
1559193423.681428432464600,0.00815,0.00031,0.00084,0.00029,0.00347,0.00109,0.01416
1559193423.781484365463257,0.00866,0.00041,0.00059,0.00032,0.00142,0.00090,0.01230
1559193423.881531476974487,0.01053,0.00032,0.00048,0.00025,0.00055,0.00081,0.01294
1559193423.981620311737061,0.00895,0.00033,0.00098,0.00072,0.00210,0.00114,0.01423
1559193424.081629753112793,0.00739,0.00037,0.00063,0.00031,0.00250,0.00186,0.01307
1559193424.181344032287598,0.00899,0.00039,0.00077,0.00056,0.00038,0.00101,0.01211
1559193424.281347274780273,0.00717,0.00028,0.00023,0.00024,0.00128,0.00087,0.01007
1559193424.383020639419556,0.00724,0.00024,0.00028,0.00029,0.00097,0.00094,0.00997
1559193424.481550931930542,0.00651,0.00024,0.00066,0.00028,0.00205,0.00151,0.01125
1559193424.581519365310669,0.00737,0.00025,0.00084,0.00044,0.00153,0.00085,0.01127
1559193424.681470632553101,0.00865,0.00055,0.00075,0.00100,0.00199,0.00094,0.01389
1559193424.781372785568237,0.00837,0.00032,0.00063,0.00142,0.00401,0.00162,0.01635
1559193424.881354570388794,0.00893,0.00042,0.00065,0.00167,0.00168,0.00159,0.01494
1559193424.981363296508789,0.00914,0.00053,0.00140,0.00101,0.00009,0.00119,0.01336
1559193425.081434726715088,0.01050,0.00044,0.00124,0.00044,0.00008,0.00098,0.01367
1559193425.181570768356323,0.00904,0.00057,0.00053,0.00055,0.00207,0.00144,0.01420
1559193425.281532049179077,0.00897,0.00028,0.00018,0.00037,0.00290,0.00196,0.01467
1559193425.381686449050903,0.00795,0.00026,0.00062,0.00063,0.00106,0.00071,0.01123
1559193425.481534719467163,0.00642,0.00025,0.00068,0.00032,0.00050,0.00077,0.00895
1559193425.581593275070190,0.00783,0.00028,0.00062,0.00045,0.00067,0.00121,0.01106
1559193425.681529045104980,0.00933,0.00025,0.00027,0.00020,0.00143,0.00095,0.01243
1559193425.781525373458862,0.00662,0.00024,0.00025,0.00030,0.00014,0.00067,0.00821
1559193425.881407260894775,0.00695,0.00023,0.00120,0.00021,0.00231,0.00077,0.01168
1559193425.981349229812622,0.00739,0.00023,0.00137,0.00084,0.00060,0.00128,0.01171
1559193426.081308126449585,0.00660,0.00024,0.00013,0.00032,0.00028,0.00076,0.00834
1559193426.181292533874512,0.00722,0.00043,0.00035,0.00035,0.00156,0.00085,0.01077
1559193426.283579349517822,0.00735,0.00023,0.00049,0.00025,0.00234,0.00063,0.01129
1559193426.381373405456543,0.00654,0.00024,0.00110,0.00047,0.00113,0.00096,0.01043
1559193426.481523990631104,0.00673,0.00023,0.00062,0.00039,0.00105,0.00062,0.00963
1559193426.581602096557617,0.00735,0.00040,0.00060,0.00109,0.00057,0.00085,0.01086
1559193426.681604385375977,0.00773,0.00023,0.00032,0.00037,0.00022,0.00049,0.00936
1559193426.781468391418457,0.00753,0.00023,0.00038,0.00033,0.00153,0.00091,0.01092
1559193426.881560325622559,0.00672,0.00034,0.00141,0.00091,0.00187,0.00110,0.01235
1559193426.981477737426758,0.00776,0.00039,0.00050,0.00069,0.00105,0.00057,0.01095
1559193427.081503629684448,0.00641,0.00026,0.00016,0.00058,0.00007,0.00061,0.00809
1559193427.181493997573853,0.00695,0.00023,0.00062,0.00047,0.00062,0.00124,0.01013
1559193427.281453609466553,0.00852,0.00039,0.00114,0.00081,0.00067,0.00118,0.01271
1559193427.381510972976685,0.00743,0.00036,0.00088,0.00033,0.00000,0.00070,0.00970
1559193427.481422901153564,0.02228,0.00051,0.00172,0.00044,0.00052,0.00093,0.02640
1559193427.581496238708496,0.00841,0.00033,0.00140,0.00012,0.00067,0.00102,0.01196
1559193427.681592226028442,0.00752,0.00024,0.00012,0.00013,0.00158,0.00051,0.01009
1559193427.781569957733154,0.00826,0.00037,0.00094,0.00023,0.00067,0.00059,0.01106
1559193427.881563663482666,0.01521,0.00042,0.00069,0.00042,0.00136,0.00137,0.01947
1559193427.981691598892212,0.02044,0.00061,0.00153,0.00039,0.00198,0.00147,0.02642
1559193428.083882331848145,0.00942,0.00073,0.00048,0.00067,0.00055,0.00143,0.01327
1559193428.181619405746460,0.01017,0.00031,0.00117,0.00024,0.00031,0.00055,0.01276
1559193428.281597852706909,0.00959,0.00032,0.00060,0.00049,0.00086,0.00066,0.01251
1559193428.381705999374390,0.00817,0.00028,0.00151,0.00021,0.00175,0.00055,0.01247
1559193428.481607675552368,0.00754,0.00024,0.00015,0.00028,0.00016,0.00057,0.00894
1559193428.581755161285400,0.00706,0.00024,0.00217,0.00040,0.00076,0.00057,0.01120
1559193428.681612730026245,0.00730,0.00027,0.00103,0.00028,0.00019,0.00061,0.00967
1559193428.781537532806396,0.00729,0.00025,0.00059,0.00031,0.00118,0.00069,0.01031
1559193428.881537437438965,0.00827,0.00023,0.00057,0.00022,0.00013,0.00059,0.01001
1559193428.981403112411499,0.00769,0.00034,0.00070,0.00026,0.00022,0.00066,0.00988
1559193429.081334114074707,0.00689,0.00023,0.00021,0.00014,0.00055,0.00053,0.00855
1559193429.181479454040527,0.01021,0.00024,0.00084,0.00018,0.00052,0.00073,0.01273
1559193429.281603574752808,0.00763,0.00030,0.00062,0.00017,0.00048,0.00060,0.00981
1559193429.381439924240112,0.00799,0.00032,0.00057,0.00024,0.00012,0.00080,0.01004
